nth_trial,left_outer_crosstalk,left_inner_crosstalk,right_inner_crosstalk,right_outer_crosstalk
121,0.0,0.0,17.391304347826086,0.0
122,0.0,0.0,17.391304347826086,0.0
123,0.0,0.0,17.391304347826086,0.0
124,0.0,0.0,16.666666666666668,0.0
125,0.0,0.0,16.666666666666668,0.0
126,0.0,0.0,16.666666666666668,0.0
127,0.0,0.0,16.666666666666668,0.0
128,0.0,0.0,16.666666666666668,0.0
129,0.0,0.0,16.666666666666668,0.0
130,0.0,0.0,16.666666666666668,0.0
131,0.0,0.0,16.666666666666668,0.0
132,0.0,0.0,16.666666666666668,0.0
133,0.0,0.0,16.0,0.0
134,0.0,0.0,16.0,0.0
135,0.0,0.0,16.0,0.0
136,0.0,0.0,15.384615384615385,0.0
137,0.0,0.0,15.384615384615385,0.0
138,0.0,0.0,15.384615384615385,0.0
139,0.0,0.0,14.814814814814815,0.0
140,0.0,0.0,14.814814814814815,0.0
141,0.0,0.0,14.285714285714286,0.0
142,0.0,0.0,14.285714285714286,0.0
143,0.0,0.0,14.285714285714286,0.0
144,0.0,0.0,14.285714285714286,0.0
145,0.0,0.0,13.793103448275861,0.0
146,0.0,0.0,13.793103448275861,0.0
147,0.0,0.0,13.333333333333334,0.0
148,0.0,0.0,13.333333333333334,0.0
149,0.0,0.0,13.333333333333334,0.0
150,0.0,0.0,13.333333333333334,0.0
151,0.0,0.0,12.903225806451612,0.0
152,0.0,0.0,12.903225806451612,0.0
153,0.0,0.0,12.903225806451612,0.0
154,0.0,0.0,12.903225806451612,0.0
155,0.0,0.0,12.903225806451612,0.0
156,0.0,0.0,12.5,0.0
157,0.0,0.0,12.5,0.0
158,0.0,0.0,12.5,0.0
159,0.0,0.0,12.5,0.0
160,0.0,0.0,12.5,0.0
161,0.0,0.0,12.5,0.0
162,0.0,0.0,12.121212121212121,0.0
163,0.0,0.0,12.121212121212121,0.0
164,0.0,0.0,11.764705882352942,0.0
165,0.0,0.0,11.764705882352942,0.0
166,0.0,0.0,11.764705882352942,0.0
167,0.0,0.0,11.764705882352942,0.0
168,0.0,0.0,11.764705882352942,0.0
169,0.0,0.0,11.428571428571429,0.0
170,0.0,0.0,11.428571428571429,0.0
171,0.0,0.0,11.428571428571429,0.0
172,0.0,0.0,11.428571428571429,0.0
173,0.0,0.0,11.428571428571429,0.0
174,0.0,0.0,11.428571428571429,0.0
175,0.0,0.0,11.428571428571429,0.0
176,0.0,0.0,11.428571428571429,0.0
177,0.0,0.0,11.428571428571429,0.0
178,0.0,0.0,11.428571428571429,0.0
179,0.0,0.0,11.428571428571429,0.0
180,0.0,0.0,11.428571428571429,0.0
181,0.0,0.0,11.428571428571429,0.0
182,0.0,0.0,11.11111111111111,0.0
183,0.0,0.0,11.11111111111111,0.0
184,0.0,0.0,11.11111111111111,0.0
185,0.0,0.0,11.11111111111111,0.0
186,0.0,0.0,11.11111111111111,0.0
187,0.0,0.0,11.11111111111111,0.0
188,0.0,0.0,11.11111111111111,0.0
189,0.0,0.0,11.11111111111111,0.0
190,0.0,0.0,11.11111111111111,0.0
191,0.0,0.0,10.81081081081081,0.0
192,0.0,0.0,10.81081081081081,0.0
193,0.0,0.0,10.81081081081081,0.0
194,0.0,0.0,10.81081081081081,0.0
195,0.0,0.0,10.81081081081081,0.0
196,0.0,0.0,10.81081081081081,0.0
197,0.0,0.0,10.81081081081081,0.0
198,0.0,0.0,10.81081081081081,0.0
199,0.0,0.0,10.526315789473685,0.0
200,0.0,0.0,10.526315789473685,0.0
201,0.0,0.0,10.526315789473685,0.0
202,0.0,0.0,10.526315789473685,0.0
203,0.0,0.0,10.526315789473685,0.0
204,0.0,0.0,10.526315789473685,0.0
205,0.0,0.0,10.526315789473685,0.0
206,0.0,0.0,10.526315789473685,0.0
207,0.0,0.0,10.526315789473685,0.0
208,0.0,0.0,10.526315789473685,0.0
209,0.0,0.0,10.526315789473685,0.0
210,0.0,0.0,10.526315789473685,0.0
211,0.0,0.0,10.526315789473685,0.0
212,0.0,0.0,10.526315789473685,0.0
213,0.0,0.0,10.256410256410257,0.0
214,0.0,0.0,10.256410256410257,0.0
215,0.0,0.0,10.0,0.0
216,0.0,0.0,10.0,0.0
217,0.0,0.0,10.0,0.0
218,0.0,0.0,9.75609756097561,0.0
219,0.0,0.0,9.75609756097561,0.0
220,0.0,0.0,9.75609756097561,0.0
221,0.0,0.0,9.75609756097561,0.0
222,0.0,0.0,9.75609756097561,0.0
223,0.0,0.0,9.75609756097561,0.0
224,0.0,0.0,9.75609756097561,0.0
225,0.0,0.0,9.75609756097561,0.0
226,0.0,0.0,9.75609756097561,0.0
227,0.0,0.0,9.75609756097561,0.0
228,0.0,0.0,9.75609756097561,0.0
229,0.0,0.0,9.75609756097561,0.0
230,0.0,0.0,9.523809523809524,0.0
231,0.0,0.0,9.523809523809524,0.0
232,0.0,0.0,9.523809523809524,0.0
233,0.0,0.0,9.523809523809524,0.0
234,0.0,0.0,9.523809523809524,0.0
235,0.0,0.0,9.523809523809524,0.0
236,0.0,0.0,9.523809523809524,0.0
237,0.0,0.0,9.523809523809524,0.0
238,0.0,0.0,9.523809523809524,0.0
239,0.0,0.0,9.30232558139535,0.0
240,0.0,0.0,9.090909090909092,0.0
241,0.0,0.0,9.090909090909092,0.0
242,0.0,0.0,9.090909090909092,0.0
243,0.0,0.0,9.090909090909092,0.0
244,0.0,0.0,9.090909090909092,0.0
245,0.0,0.0,8.88888888888889,0.0
246,0.0,0.0,8.695652173913043,0.0
247,0.0,0.0,8.695652173913043,0.0
248,0.0,0.0,8.51063829787234,0.0
249,0.0,0.0,8.333333333333334,0.0
250,0.0,0.0,8.333333333333334,0.0
251,0.0,0.0,8.333333333333334,0.0
252,0.0,0.0,8.16326530612245,0.0
253,0.0,0.0,8.0,0.0
254,0.0,0.0,8.0,0.0
255,0.0,0.0,8.0,0.0
256,0.0,0.0,8.0,0.0
257,0.0,0.0,8.0,0.0
258,0.0,0.0,8.0,0.0
259,0.0,0.0,8.0,0.0
260,0.0,0.0,8.0,0.0
261,0.0,0.0,8.0,0.0
262,0.0,0.0,8.0,0.0
263,0.0,0.0,8.0,0.0
264,0.0,0.0,8.0,0.0
265,0.0,2.0,8.0,0.0
266,0.0,2.0,8.0,0.0
267,0.0,2.0,8.0,0.0
268,0.0,2.0,8.0,0.0
269,0.0,1.9607843137254901,7.8431372549019605,0.0
270,0.0,1.9607843137254901,7.8431372549019605,0.0
271,0.0,1.9607843137254901,7.8431372549019605,0.0
272,0.0,1.9230769230769231,7.6923076923076925,0.0
273,0.0,1.8867924528301887,7.547169811320755,0.0
274,0.0,1.8867924528301887,7.547169811320755,0.0
275,0.0,1.8518518518518519,7.407407407407407,0.0
276,0.0,1.8518518518518519,7.407407407407407,0.0
277,0.0,1.8518518518518519,7.407407407407407,0.0
278,0.0,1.8518518518518519,7.407407407407407,0.0
279,0.0,1.8518518518518519,7.407407407407407,0.0
280,0.0,1.8181818181818181,7.2727272727272725,0.0
281,0.0,1.8181818181818181,7.2727272727272725,0.0
282,0.0,1.8181818181818181,7.2727272727272725,0.0
283,0.0,1.8181818181818181,7.2727272727272725,0.0
284,0.0,1.8181818181818181,7.2727272727272725,0.0
285,0.0,1.8181818181818181,7.2727272727272725,0.0
286,0.0,1.8181818181818181,7.2727272727272725,0.0
287,0.0,1.7857142857142858,7.142857142857143,0.0
288,0.0,1.7857142857142858,7.142857142857143,0.0
289,0.0,1.7543859649122806,7.017543859649122,0.0
290,0.0,1.7543859649122806,7.017543859649122,0.0
291,0.0,1.7543859649122806,7.017543859649122,0.0
292,0.0,1.7543859649122806,7.017543859649122,0.0
293,0.0,1.7543859649122806,7.017543859649122,0.0
294,0.0,1.7543859649122806,7.017543859649122,0.0
295,0.0,1.7543859649122806,7.017543859649122,0.0
296,0.0,1.7543859649122806,7.017543859649122,0.0
297,0.0,1.7543859649122806,7.017543859649122,0.0
298,0.0,1.7543859649122806,7.017543859649122,0.0
299,0.0,1.7543859649122806,7.017543859649122,0.0
300,0.0,1.7241379310344827,6.896551724137931,0.0
301,0.0,1.7241379310344827,6.896551724137931,0.0
302,0.0,1.7241379310344827,6.896551724137931,0.0
303,0.0,1.694915254237288,6.779661016949152,0.0
304,0.0,1.694915254237288,6.779661016949152,0.0
305,0.0,1.694915254237288,6.779661016949152,0.0
306,0.0,1.694915254237288,6.779661016949152,0.0
307,0.0,1.6666666666666667,6.666666666666667,0.0
308,0.0,1.639344262295082,6.557377049180328,0.0
309,0.0,1.639344262295082,6.557377049180328,0.0
310,0.0,1.639344262295082,6.557377049180328,0.0
311,0.0,1.639344262295082,6.557377049180328,0.0
312,0.0,1.639344262295082,6.557377049180328,0.0
313,0.0,1.639344262295082,6.557377049180328,0.0
314,0.0,1.639344262295082,6.557377049180328,0.0
315,0.0,1.639344262295082,6.557377049180328,0.0
316,0.0,1.639344262295082,6.557377049180328,0.0
317,0.0,1.639344262295082,6.557377049180328,0.0
318,0.0,1.639344262295082,6.557377049180328,0.0
319,0.0,1.639344262295082,6.557377049180328,0.0
320,0.0,1.6129032258064515,6.451612903225806,0.0
321,0.0,1.6129032258064515,6.451612903225806,0.0
322,0.0,1.6129032258064515,6.451612903225806,0.0
323,0.0,1.6129032258064515,6.451612903225806,0.0
324,0.0,1.6129032258064515,6.451612903225806,0.0
325,0.0,1.5873015873015872,6.349206349206349,0.0
326,0.0,1.5873015873015872,6.349206349206349,0.0
327,0.0,1.5873015873015872,6.349206349206349,0.0
328,0.0,1.5873015873015872,7.936507936507937,0.0
329,0.0,1.5873015873015872,7.936507936507937,0.0
330,0.0,1.5625,7.8125,0.0
331,0.0,1.5384615384615385,7.6923076923076925,0.0
332,0.0,1.5384615384615385,7.6923076923076925,0.0
333,0.0,1.5384615384615385,7.6923076923076925,0.0
334,0.0,1.5384615384615385,7.6923076923076925,0.0
335,0.0,1.5384615384615385,7.6923076923076925,0.0
336,0.0,1.5384615384615385,7.6923076923076925,0.0
337,0.0,1.5151515151515151,7.575757575757576,0.0
338,0.0,1.492537313432836,7.462686567164179,0.0
339,0.0,1.492537313432836,7.462686567164179,0.0
340,0.0,1.492537313432836,7.462686567164179,0.0
341,0.0,1.4705882352941178,7.352941176470588,0.0
342,0.0,1.4492753623188406,7.246376811594203,0.0
343,0.0,1.4492753623188406,7.246376811594203,0.0
344,0.0,1.4492753623188406,8.695652173913043,0.0
345,0.0,1.4492753623188406,8.695652173913043,0.0
346,0.0,1.4492753623188406,8.695652173913043,0.0
347,0.0,1.4492753623188406,8.695652173913043,0.0
348,0.0,1.4285714285714286,8.571428571428571,0.0
349,0.0,1.4285714285714286,8.571428571428571,0.0
350,0.0,1.4285714285714286,8.571428571428571,0.0
351,0.0,1.4285714285714286,10.0,0.0
352,0.0,1.4285714285714286,10.0,0.0
353,0.0,1.4285714285714286,10.0,0.0
354,0.0,1.4285714285714286,10.0,0.0
355,0.0,1.4285714285714286,10.0,0.0
356,0.0,1.408450704225352,9.859154929577464,0.0
357,0.0,1.408450704225352,9.859154929577464,0.0
358,0.0,1.408450704225352,9.859154929577464,0.0
359,0.0,1.408450704225352,9.859154929577464,0.0
360,0.0,1.408450704225352,9.859154929577464,0.0
361,0.0,1.3888888888888888,9.722222222222221,0.0
362,0.0,1.36986301369863,9.58904109589041,0.0
363,0.0,1.3513513513513513,9.45945945945946,0.0
364,0.0,1.3513513513513513,9.45945945945946,0.0
365,0.0,1.3513513513513513,9.45945945945946,0.0
366,0.0,1.3513513513513513,9.45945945945946,0.0
367,0.0,2.7027027027027026,9.45945945945946,0.0
368,0.0,2.7027027027027026,9.45945945945946,0.0
369,0.0,2.7027027027027026,9.45945945945946,0.0
370,0.0,2.7027027027027026,9.45945945945946,0.0
371,0.0,2.7027027027027026,9.45945945945946,0.0
372,0.0,2.7027027027027026,9.45945945945946,0.0
373,0.0,2.7027027027027026,9.45945945945946,0.0
374,0.0,2.6666666666666665,9.333333333333334,0.0
375,0.0,2.6666666666666665,9.333333333333334,0.0
376,0.0,2.6666666666666665,9.333333333333334,0.0
377,0.0,2.6666666666666665,9.333333333333334,0.0
378,0.0,2.6666666666666665,9.333333333333334,0.0
379,0.0,2.6315789473684212,9.210526315789474,0.0
380,0.0,2.6315789473684212,9.210526315789474,0.0
381,0.0,2.5974025974025974,9.090909090909092,0.0
382,0.0,2.5974025974025974,9.090909090909092,0.0
383,0.0,2.5974025974025974,9.090909090909092,0.0
384,0.0,2.5974025974025974,9.090909090909092,0.0
385,0.0,2.5974025974025974,9.090909090909092,0.0
386,0.0,2.5974025974025974,9.090909090909092,0.0
387,0.0,2.5974025974025974,9.090909090909092,0.0
388,0.0,2.5641025641025643,8.974358974358974,0.0
389,0.0,2.5641025641025643,8.974358974358974,0.0
390,0.0,2.5316455696202533,8.860759493670885,0.0
391,0.0,2.5316455696202533,8.860759493670885,0.0
392,0.0,2.5316455696202533,8.860759493670885,0.0
393,0.0,2.5316455696202533,8.860759493670885,0.0
394,0.0,2.5316455696202533,8.860759493670885,0.0
395,0.0,2.5316455696202533,10.126582278481013,0.0
396,0.0,2.5316455696202533,10.126582278481013,0.0
397,0.0,2.5,10.0,0.0
398,0.0,2.5,10.0,0.0
399,0.0,2.5,10.0,0.0
400,0.0,2.5,10.0,0.0
401,0.0,2.5,10.0,0.0
402,0.0,2.5,10.0,0.0
403,0.0,2.5,10.0,0.0
404,0.0,2.4691358024691357,9.876543209876543,0.0
405,0.0,2.4691358024691357,9.876543209876543,0.0
406,0.0,2.4390243902439024,9.75609756097561,0.0
407,0.0,2.4390243902439024,9.75609756097561,0.0
408,0.0,2.4390243902439024,9.75609756097561,0.0
409,0.0,2.4390243902439024,9.75609756097561,0.0
410,0.0,2.4096385542168677,9.63855421686747,0.0
411,0.0,2.4096385542168677,9.63855421686747,0.0
412,0.0,2.4096385542168677,9.63855421686747,0.0
413,0.0,2.4096385542168677,9.63855421686747,0.0
414,0.0,2.4096385542168677,9.63855421686747,0.0
415,0.0,2.4096385542168677,9.63855421686747,0.0
416,0.0,2.4096385542168677,9.63855421686747,0.0
417,0.0,2.4096385542168677,9.63855421686747,0.0
418,0.0,2.4096385542168677,9.63855421686747,0.0
419,0.0,2.4096385542168677,9.63855421686747,0.0
420,0.0,2.4096385542168677,9.63855421686747,0.0
421,0.0,2.4096385542168677,9.63855421686747,0.0
422,0.0,2.4096385542168677,9.63855421686747,0.0
423,0.0,2.4096385542168677,9.63855421686747,0.0
424,0.0,2.4096385542168677,9.63855421686747,0.0
425,0.0,2.4096385542168677,9.63855421686747,0.0
426,0.0,2.4096385542168677,9.63855421686747,0.0
427,0.0,2.4096385542168677,9.63855421686747,0.0
428,0.0,2.4096385542168677,9.63855421686747,0.0
429,0.0,2.380952380952381,9.523809523809524,0.0
430,0.0,2.380952380952381,9.523809523809524,0.0
431,0.0,2.3529411764705883,9.411764705882353,0.0
432,0.0,2.3255813953488373,9.30232558139535,0.0
433,0.0,2.2988505747126435,9.195402298850574,0.0
434,0.0,2.2988505747126435,9.195402298850574,0.0
435,0.0,2.2988505747126435,9.195402298850574,0.0
436,0.0,2.2988505747126435,9.195402298850574,0.0
437,0.0,2.272727272727273,9.090909090909092,0.0
438,0.0,2.272727272727273,9.090909090909092,0.0
439,0.0,2.272727272727273,9.090909090909092,0.0
440,0.0,2.272727272727273,9.090909090909092,0.0
441,0.0,2.272727272727273,9.090909090909092,0.0
442,0.0,2.272727272727273,9.090909090909092,0.0
443,0.0,2.272727272727273,9.090909090909092,0.0
444,0.0,2.272727272727273,9.090909090909092,0.0
445,0.0,2.272727272727273,9.090909090909092,0.0
446,0.0,2.272727272727273,9.090909090909092,0.0
447,0.0,2.272727272727273,9.090909090909092,0.0
448,0.0,2.247191011235955,8.98876404494382,0.0
449,0.0,2.247191011235955,8.98876404494382,0.0
450,0.0,2.247191011235955,8.98876404494382,0.0
451,0.0,2.247191011235955,8.98876404494382,0.0
452,0.0,2.247191011235955,8.98876404494382,0.0
453,0.0,2.2222222222222223,8.88888888888889,0.0
454,0.0,2.2222222222222223,8.88888888888889,0.0
455,0.0,2.2222222222222223,8.88888888888889,0.0
456,0.0,2.2222222222222223,8.88888888888889,0.0
457,0.0,2.197802197802198,8.791208791208792,0.0
458,0.0,2.197802197802198,8.791208791208792,0.0
459,0.0,2.197802197802198,8.791208791208792,0.0
460,0.0,2.197802197802198,8.791208791208792,0.0
461,0.0,2.197802197802198,8.791208791208792,0.0
462,0.0,2.197802197802198,8.791208791208792,0.0
463,0.0,2.197802197802198,8.791208791208792,0.0
464,0.0,2.1739130434782608,8.695652173913043,0.0
465,0.0,2.1739130434782608,8.695652173913043,0.0
466,0.0,2.1739130434782608,8.695652173913043,0.0
467,0.0,2.1739130434782608,8.695652173913043,0.0
468,0.0,3.260869565217391,8.695652173913043,0.0
469,0.0,3.260869565217391,8.695652173913043,0.0
470,0.0,3.260869565217391,8.695652173913043,0.0
471,0.0,3.260869565217391,8.695652173913043,0.0
472,0.0,3.260869565217391,8.695652173913043,0.0
473,0.0,3.225806451612903,8.602150537634408,0.0
474,0.0,3.225806451612903,8.602150537634408,0.0
475,0.0,3.225806451612903,8.602150537634408,0.0
476,0.0,4.301075268817204,8.602150537634408,0.0
477,0.0,4.301075268817204,8.602150537634408,0.0
478,0.0,4.301075268817204,8.602150537634408,0.0
479,0.0,4.301075268817204,8.602150537634408,0.0
480,0.0,4.301075268817204,8.602150537634408,0.0
481,0.0,4.301075268817204,8.602150537634408,0.0
482,0.0,4.301075268817204,8.602150537634408,0.0
483,0.0,4.301075268817204,8.602150537634408,0.0
484,0.0,4.301075268817204,8.602150537634408,0.0
485,0.0,4.301075268817204,8.602150537634408,0.0
486,0.0,4.301075268817204,8.602150537634408,0.0
487,0.0,4.301075268817204,8.602150537634408,0.0
488,0.0,4.25531914893617,8.51063829787234,0.0
489,0.0,4.25531914893617,8.51063829787234,0.0
490,0.0,4.25531914893617,8.51063829787234,0.0
491,0.0,4.25531914893617,8.51063829787234,0.0
492,0.0,4.25531914893617,8.51063829787234,0.0
493,0.0,4.25531914893617,8.51063829787234,0.0
494,0.0,4.25531914893617,8.51063829787234,0.0
495,0.0,4.2105263157894735,8.421052631578947,0.0
496,0.0,4.2105263157894735,8.421052631578947,0.0
497,0.0,4.2105263157894735,8.421052631578947,0.0
498,0.0,4.2105263157894735,8.421052631578947,0.0
499,0.0,4.2105263157894735,8.421052631578947,0.0
500,0.0,4.2105263157894735,8.421052631578947,0.0
501,0.0,4.2105263157894735,9.473684210526315,0.0
502,0.0,4.2105263157894735,9.473684210526315,1.0526315789473684
503,0.0,4.2105263157894735,9.473684210526315,1.0526315789473684
504,0.0,4.166666666666667,9.375,1.0416666666666667
505,0.0,4.166666666666667,9.375,1.0416666666666667
506,0.0,4.123711340206185,9.278350515463918,1.0309278350515463
507,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
508,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
509,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
510,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
511,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
512,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
513,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
514,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
515,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
516,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
517,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
518,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
519,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
520,0.0,4.081632653061225,9.183673469387756,1.0204081632653061
521,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
522,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
523,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
524,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
525,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
526,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
527,0.0,4.040404040404041,9.090909090909092,1.0101010101010102
528,0.0,4.0,9.0,1.0
529,0.0,4.0,9.0,1.0
530,0.0,4.0,9.0,1.0
531,0.0,4.0,9.0,1.0
532,0.0,4.0,9.0,1.0
533,0.0,4.0,9.0,1.0
534,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
535,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
536,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
537,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
538,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
539,0.0,3.9603960396039604,8.910891089108912,0.9900990099009901
540,0.0,3.9215686274509802,8.823529411764707,0.9803921568627451
541,0.0,3.883495145631068,8.737864077669903,0.970873786407767
542,0.0,3.883495145631068,8.737864077669903,0.970873786407767
543,0.0,3.883495145631068,8.737864077669903,0.970873786407767
544,0.0,3.883495145631068,8.737864077669903,0.970873786407767
545,0.0,3.883495145631068,8.737864077669903,0.970873786407767
546,0.0,3.883495145631068,8.737864077669903,0.970873786407767
547,0.0,3.883495145631068,8.737864077669903,0.970873786407767
548,0.0,3.883495145631068,8.737864077669903,0.970873786407767
549,0.0,4.854368932038835,8.737864077669903,0.970873786407767
550,0.0,4.854368932038835,8.737864077669903,0.970873786407767
551,0.0,4.854368932038835,8.737864077669903,0.970873786407767
552,0.0,4.8076923076923075,8.653846153846153,0.9615384615384616
553,0.0,4.8076923076923075,8.653846153846153,0.9615384615384616
554,0.0,4.8076923076923075,8.653846153846153,0.9615384615384616
555,0.0,4.8076923076923075,8.653846153846153,0.9615384615384616
556,0.0,4.8076923076923075,8.653846153846153,0.9615384615384616
557,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
558,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
559,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
560,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
561,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
562,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
563,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
564,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
565,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
566,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
567,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
568,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
569,0.0,4.761904761904762,8.571428571428571,0.9523809523809523
570,0.0,4.716981132075472,8.49056603773585,0.9433962264150944
571,0.0,4.716981132075472,8.49056603773585,0.9433962264150944
572,0.0,4.716981132075472,8.49056603773585,0.9433962264150944
573,0.0,4.716981132075472,8.49056603773585,0.9433962264150944
